,Word,Frequency,Rank,Constant A
766,"law,",135,766,0.08938898080483795
767,"so,",135,767,0.0895056766022333
768,thyself,135,768,0.08962237239962864
769,person,135,769,0.089739068197024
770,lie,134,770,0.08919016574260884
771,doubt,134,771,0.08930599712669014
772,"priest,",133,772,0.08875450143233286
773,thee?,133,773,0.08886946840310013
774,border,133,774,0.0889844353738674
775,Edward,133,775,0.08909940234463468
776,Father,133,776,0.08921436931540194
777,replied,133,777,0.08932933628616921
778,loved,132,778,0.08877178969861366
779,opened,132,779,0.08888589225606688
780,works,132,780,0.08899999481352011
781,not:,132,781,0.08911409737097335
782,appeared,132,782,0.08922819992842658
783,Do,132,783,0.08934230248587981
784,looking,131,784,0.08877870500512597
785,whosoever,131,785,0.08889194314926516
786,"thing,",131,786,0.08900518129340436
787,"""Oh!",131,787,0.08911841943754355
788,Which,130,788,0.08855049989021951
789,"fire,",130,789,0.08866287362104466
790,wrath,130,790,0.08877524735186981
791,"month,",130,791,0.08888762108269496
792,cry,130,792,0.08899999481352011
793,early,130,793,0.08911236854434526
794,joy,130,794,0.08922474227517042
795,"night,",129,795,0.08864990742133406
796,women,129,796,0.08876141673884518
797,"sword,",129,797,0.08887292605635629
798,At,129,798,0.0889844353738674
799,pleased,129,799,0.08909594469137852
800,room,129,800,0.08920745400888963
801,death,128,801,0.088626568261855
802,talk,128,802,0.08873721316605207
803,slain,128,803,0.08884785807024914
804,God;,128,804,0.08895850297444621
805,me?,127,805,0.08837329516084139
806,"And,",127,806,0.08848307565172442
807,offerings,127,807,0.08859285614260745
808,determined,127,808,0.08870263663349048
809,Yet,127,809,0.08881241712437352
810,"woman,",127,810,0.08892219761525655
811,giving,127,811,0.08903197810613958
812,beside,127,812,0.08914175859702261
813,goeth,127,813,0.08925153908790565
814,unclean,126,814,0.08865768714116043
815,iniquity,126,815,0.08876660321872942
816,rejoice,126,816,0.0888755192962984
817,captain,126,817,0.0889844353738674
818,behold,125,818,0.08838626136055198
819,rise,125,819,0.08849431302480694
820,Elliot,125,820,0.08860236468906188
821,maketh,125,821,0.08871041635331683
822,die,125,822,0.08881846801757179
823,read,125,823,0.08892651968182674
824,met,124,824,0.08832229477531305
825,man.,123,825,0.08771634104217127
826,idea,123,826,0.08782266387979815
827,"silver,",123,827,0.08792898671742502
828,Dashwood,123,828,0.08803530955505189
829,giveth,122,829,0.08742503375533991
830,didst,122,830,0.08753049217965275
831,you;,122,831,0.08763595060396558
832,Pharaoh,122,832,0.08774140902827841
833,making,122,833,0.08784686745259125
834,times,122,834,0.08795232587690409
835,wait,122,835,0.08805778430121693
836,general,121,836,0.08744059319499263
837,regard,121,837,0.08754518720599141
838,shut,121,838,0.08764978121699021
839,feet,120,839,0.08702913245750976
840,"head,",120,840,0.08713286205519452
841,destroyed,120,841,0.08723659165287928
842,Blessed,120,842,0.08734032125056403
843,country,120,843,0.08744405084824879
844,Their,120,844,0.08754778044593355
845,Abraham,120,845,0.08765151004361829
846,spread,119,846,0.08702394597762553
847,grace,119,847,0.08712681116199625
848,"dead,",119,848,0.08722967634636695
849,Spirit,119,849,0.08733254153073768
850,GOD;,119,850,0.08743540671510838
851,drew,119,851,0.0875382718994791
852,perfect,119,852,0.08764113708384982
853,host,119,853,0.08774400226822053
854,"hosts,",119,854,0.08784686745259125
855,led,118,855,0.08721065925345808
856,need,118,856,0.08731266002451477
857,wilderness,118,857,0.08741466079557143
858,service,118,858,0.08751666156662812
859,"themselves,",118,859,0.0876186623376848
860,not;,118,860,0.08772066310874146
861,trust,118,861,0.08782266387979815
862,bless,118,862,0.08792466465085481
863,vessels,118,863,0.0880266654219115
864,"servant,",118,864,0.08812866619296818
865,company,117,865,0.08748294944738057
866,place.,117,866,0.08758408580512321
867,assure,117,867,0.08768522216286584
868,wisdom,117,868,0.08778635852060848
869,yourselves,117,869,0.08788749487835111
870,"words,",117,870,0.08798863123609375
871,field,117,871,0.08808976759383638
872,"indeed,",117,872,0.08819090395157902
873,there.,116,873,0.08753740748616506
874,means,116,874,0.08763767943059367
875,"sister,",116,875,0.08773795137502226
876,eye,116,876,0.08783822331945086
877,money,116,877,0.08793849526387945
878,"Jesus,",115,878,0.08727981231858126
879,wished,115,879,0.08737921984969581
880,Woodhouse,115,880,0.08747862738081037
881,understanding,115,881,0.08757803491192492
882,subject,115,882,0.08767744244303949
883,party,115,883,0.08777684997415404
884,more.,114,884,0.08711211613565757
885,war,114,885,0.08721065925345808
886,hid,114,886,0.08730920237125861
887,prepared,114,887,0.08740774548905912
888,prophets,114,888,0.08750628860685963
889,Neither,114,889,0.08760483172466016
890,"go,",114,890,0.08770337484246067
891,"answered,",114,891,0.0878019179602612
892,mayest,113,892,0.08712940440193837
893,Every,113,893,0.08722708310642484
894,heart.,113,894,0.08732476181091131
895,counsel,113,895,0.0874224405153978
896,seventh,113,896,0.08752011921988427
897,desire,113,897,0.08761779792437074
898,Even,112,898,0.08693923347284964
899,spirits,112,899,0.08703604776402209
900,With,112,900,0.08713286205519452
901,wanted,112,901,0.08722967634636695
902,smite,112,902,0.08732649063753939
903,enemies,111,903,0.08664273970613405
904,stone,111,904,0.08673868958399245
905,throne,111,905,0.08683463946185084
906,appointed,111,906,0.08693058933970925
907,dare,111,907,0.08702653921756764
908,Churchill,111,908,0.08712248909542604
909,By,111,909,0.08721843897328445
910,command,111,910,0.08731438885114284
911,Peter,111,911,0.08741033872900124
912,former,111,912,0.08750628860685963
913,Paul,111,913,0.08760223848471804
914,wine,110,914,0.08690811459354422
915,whither,110,915,0.08700320005808858
916,Mary,110,916,0.08709828552263293
917,others,110,917,0.08719337098717729
918,month,110,918,0.08728845645172165
919,kill,110,919,0.08738354191626602
920,"Woodhouse,",110,920,0.08747862738081037
921,do.,110,921,0.08757371284535473
922,honour,109,922,0.08687180923435456
923,"lo,",109,923,0.08696603028558487
924,speaking,109,924,0.08706025133681519
925,husband,109,925,0.08715447238804551
926,friends,109,926,0.08724869343927583
927,change,109,927,0.08734291449050614
928,"Weston,",108,928,0.0866349599863077
929,"water,",108,929,0.08672831662422398
930,Babylon,108,930,0.08682167326214026
931,numbered,108,931,0.08691502990005653
932,Jennings,108,932,0.08700838653797281
933,"well,",108,933,0.08710174317588909
934,indeed,107,934,0.08638773777849236
935,pleasant,107,935,0.0864802300030946
936,Charles,107,936,0.08657272222769684
937,appear,107,937,0.08666521445229908
938,"about,",107,938,0.08675770667690132
939,Where,107,939,0.08685019890150356
940,slay,106,940,0.08613014261090855
941,except,106,941,0.08622177042219675
942,course,106,942,0.08631339823348495
943,hearken,106,943,0.08640502604477315
944,wherewith,106,944,0.08649665385606135
945,"""It",105,945,0.0857714110855821
946,CHAPTER,105,946,0.08586217448355626
947,"done,",105,947,0.08595293788153043
948,happiness,105,948,0.08604370127950459
949,write,105,949,0.08613446467747875
950,else,105,950,0.08622522807545291
951,Jeremiah,105,951,0.08631599147342707
952,witness,105,952,0.08640675487140123
953,life.,105,953,0.08649751826937539
954,"word,",105,954,0.08658828166734955
955,"priests,",105,955,0.08667904506532371
956,use,105,956,0.08676980846329788
957,used,105,957,0.08686057186127204
958,Wentworth,104,958,0.08612322730439623
959,chosen,104,959,0.08621312628905635
960,"""And",104,960,0.08630302527371647
961,suppose,104,961,0.0863929242583766
962,earth:,104,962,0.08648282324303672
963,charge,104,963,0.08657272222769684
964,consider,104,964,0.08666262121235696
965,"more,",104,965,0.08675252019701708
966,"Jacob,",104,966,0.0868424191816772
967,"off,",104,967,0.08693231816633733
968,beasts,104,968,0.08702221715099745
969,river,104,969,0.08711211613565757
970,walking,103,970,0.08636353420569925
971,Samuel,103,971,0.08645256877704534
972,"flesh,",103,972,0.08654160334839141
973,valley,103,973,0.08663063791973749
974,sun,103,974,0.08671967249108357
975,pretty,103,975,0.08680870706242966
976,declare,103,976,0.08689774163377574
977,matter,103,977,0.08698677620512182
978,families,103,978,0.08707581077646791
979,"Harriet,",103,979,0.08716484534781399
980,"good,",103,980,0.08725387991916006
981,suffer,103,981,0.08734291449050614
982,strange,102,982,0.08658309518746532
983,fat,102,983,0.08667126534549736
984,longer,102,984,0.0867594355035294
985,bound,102,985,0.08684760566156144
986,east,102,986,0.08693577581959348
987,trees,102,987,0.08702394597762553
988,"one,",102,988,0.08711211613565757
989,"Babylon,",101,989,0.08634538152610442
990,forget,101,990,0.08643268727082241
991,"Anne,",101,991,0.08651999301554042
992,"do,",101,992,0.08660729876025842
993,"face,",101,993,0.08669460450497643
994,Fairfax,101,994,0.08678191024969444
995,sitting,101,995,0.08686921599441243
996,possess,101,996,0.08695652173913043
997,kindness,101,997,0.08704382748384844
998,acquaintance,101,998,0.08713113322856644
999,died,101,999,0.08721843897328445
1000,reign,101,1000,0.08730574471800244
1001,ways,100,1001,0.08652777273536678
1002,carry,100,1002,0.08661421406677074
1003,doing,100,1003,0.0867006553981747
1004,covered,100,1004,0.08678709672957867
1005,continued,100,1005,0.08687353806098264
1006,mean,100,1006,0.08695997939238659
1007,death.,100,1007,0.08704642072379055
1008,possible,100,1008,0.08713286205519452
1009,state,100,1009,0.08721930338659849
1010,sorry,100,1010,0.08730574471800244
1011,"hands,",99,1011,0.08651826418891234
1012,teach,99,1012,0.08660384110700227
1013,lived,99,1013,0.0866894180250922
1014,cubits,99,1014,0.08677499494318211
1015,"mouth,",99,1015,0.08686057186127204
1016,ears,99,1016,0.08694614877936196
1017,appearance,99,1017,0.08703172569745188
1018,raised,99,1018,0.0871173026155418
1019,interest,98,1019,0.08632204236662534
1020,care,98,1020,0.08640675487140123
1021,time.,98,1021,0.08649146737617712
1022,"Yea,",98,1022,0.086576179880953
1023,"field,",98,1023,0.08666089238572888
1024,"wilderness,",98,1024,0.08674560489050477
1025,"blood,",98,1025,0.08683031739528065
1026,"congregation,",98,1026,0.08691502990005653
1027,knoweth,97,1027,0.08611198993131372
1028,stay,97,1028,0.08619583802277556
1029,presence,97,1029,0.0862796861142374
1030,days.,97,1030,0.08636353420569925
1031,sabbath,97,1031,0.08644738229716109
1032,worship,97,1032,0.08653123038862294
1033,"years,",97,1033,0.08661507848008478
1034,temple,97,1034,0.08669892657154663
1035,short,97,1035,0.08678277466300847
1036,king.,97,1036,0.08686662275447031
1037,opinion,97,1037,0.08695047084593216
1038,him?,97,1038,0.087034318937394
1039,thinking,96,1039,0.08622004159556867
1040,captains,96,1040,0.08630302527371647
1041,"offerings,",96,1041,0.08638600895186428
1042,wall,96,1042,0.08646899263001208
1043,Hezekiah,96,1043,0.08655197630815989
1044,Also,96,1044,0.0866349599863077
1045,tree,96,1045,0.0867179436644555
1046,"came,",96,1046,0.0868009273426033
1047,remained,95,1047,0.08597887028095162
1048,way.,95,1048,0.08606098954578538
1049,buried,95,1049,0.08614310881061915
1050,favour,95,1050,0.08622522807545291
1051,caused,95,1051,0.08630734734028668
1052,satisfied,95,1052,0.08638946660512044
1053,Egypt.,95,1053,0.08647158586995421
1054,"Aaron,",95,1054,0.08655370513478797
1055,arose,95,1055,0.08663582439962174
1056,"peace,",95,1056,0.0867179436644555
1057,sing,95,1057,0.08680006292928927
1058,sound,95,1058,0.08688218219412303
1059,gods,95,1059,0.0869643014589568
1060,"forth,",95,1060,0.08704642072379055
1061,remain,95,1061,0.08712853998862433
1062,"mind,",94,1062,0.086292652313948
1063,out.,94,1063,0.08637390716546772
1064,particularly,94,1064,0.08645516201698746
1065,fled,94,1065,0.08653641686850717
1066,taking,93,1066,0.08569620712726066
1067,"did,",93,1067,0.08577659756546634
1068,affection,93,1068,0.08585698800367203
1069,LORD's,93,1069,0.08593737844187771
1070,feast,93,1070,0.0860177688800834
1071,already,93,1071,0.08609815931828908
1072,account,93,1072,0.08617854975649476
1073,houses,93,1073,0.08625894019470046
1074,"death,",93,1074,0.08633933063290614
1075,ashamed,93,1075,0.08641972107111183
1076,From,93,1076,0.08650011150931751
1077,follow,93,1077,0.0865805019475232
1078,behind,92,1078,0.08572905483319417
1079,"altar,",92,1079,0.0858085808580858
1080,"bread,",92,1080,0.08588810688297746
1081,up.,92,1081,0.0859676329078691
1082,utterly,92,1082,0.08604715893276074
1083,talking,92,1083,0.0861266849576524
1084,real,92,1084,0.08620621098254404
1085,fight,92,1085,0.08628573700743568
1086,removed,91,1086,0.08542651017328029
1087,attention,91,1087,0.0855051717848579
1088,people:,91,1088,0.08558383339643551
1089,"home,",91,1089,0.08566249500801311
1090,knowing,91,1090,0.08574115661959071
1091,"before,",91,1091,0.08581981823116833
1092,wrought,91,1092,0.08589847984274593
1093,perhaps,91,1093,0.08597714145432353
1094,beast,91,1094,0.08605580306590115
1095,equal,91,1095,0.08613446467747875
1096,herself.,90,1096,0.08526572929686892
1097,natural,90,1097,0.0853435264951325
1098,"gods,",90,1098,0.08542132369339606
1099,Christ.,90,1099,0.08549912089165962
1100,seem,90,1100,0.08557691808992318
1101,"she,",90,1101,0.08565471528818676
1102,"Saul,",90,1102,0.08573251248645032
1103,noise,90,1103,0.08581030968471388
1104,excellent,90,1104,0.08588810688297746
1105,particular,90,1105,0.08596590408124102
1106,Hear,89,1106,0.08508766015417676
1107,got,89,1107,0.08516459293912629
1108,top,89,1108,0.08524152572407581
1109,come.,89,1109,0.08531845850902534
1110,oil,89,1110,0.08539539129397486
1111,south,89,1111,0.0854723240789244
1112,wrote,89,1112,0.08554925686387392
1113,Come,89,1113,0.08562618964882344
1114,"then,",89,1114,0.08570312243377297
1115,On,88,1115,0.08481623437356832
1116,Shall,88,1116,0.0848923027452038
1117,thing.,88,1117,0.08496837111683929
1118,Willoughby,88,1118,0.08504443948847477
1119,situation,88,1119,0.08512050786011026
1120,"Knightley,",88,1120,0.08519657623174576
1121,extremely,88,1121,0.08527264460338124
1122,Give,88,1122,0.08534871297501673
1123,hate,88,1123,0.08542478134665221
1124,suffered,88,1124,0.0855008497182877
1125,"ye,",88,1125,0.08557691808992318
1126,hearing,88,1126,0.08565298646155868
1127,Lucy,87,1127,0.0847548610282715
1128,Surely,87,1128,0.08483006498659294
1129,name.,87,1129,0.0849052689449144
1130,draw,87,1130,0.08498047290323585
1131,business,87,1131,0.0850556768615573
1132,tongue,87,1132,0.08513088081987874
1133,common,86,1133,0.08422670449339328
1134,thence,86,1134,0.08430104403840069
1135,wonder,86,1135,0.08437538358340811
1136,wherefore,86,1136,0.08444972312841552
1137,likely,86,1137,0.08452406267342293
1138,joined,86,1138,0.08459840221843033
1139,"arose,",86,1139,0.08467274176343774
1140,Jonathan,86,1140,0.08474708130844515
1141,threescore,86,1141,0.08482142085345255
1142,sins,85,1142,0.08390860039382671
1143,"saith,",85,1143,0.08398207552552008
1144,"wine,",85,1144,0.08405555065721344
1145,marry,85,1145,0.08412902578890681
1146,portion,85,1146,0.08420250092060018
1147,lift,85,1147,0.08427597605229355
1148,house;,85,1148,0.08434945118398691
1149,exactly,85,1149,0.08442292631568028
1150,point,85,1150,0.08449640144737365
1151,burned,85,1151,0.08456987657906702
1152,standing,85,1152,0.08464335171076039
1153,stones,85,1153,0.08471682684245375
1154,eight,84,1154,0.0837927690097454
1155,Joab,84,1155,0.08386537972812473
1156,run,84,1156,0.08393799044650406
1157,"evil,",84,1157,0.08401060116488339
1158,mountains,84,1158,0.0840832118832627
1159,thoughts,84,1159,0.08415582260164203
1160,"Levites,",84,1160,0.08422843332002136
1161,poured,84,1161,0.08430104403840069
1162,"""But",84,1162,0.08437365475678002
1163,greatly,84,1163,0.08444626547515935
1164,remnant,84,1164,0.08451887619353868
1165,plague,84,1165,0.084591486911918
1166,prince,84,1166,0.08466409763029734
1167,"nations,",84,1167,0.08473670834867666
1168,"child,",83,1168,0.08379968431625771
